22:50:16.211 HWUI                         Image decoding logging dropped!
22:50:16.708 TaxiRoleScreen               Initializing DriverScreen wrapper
22:50:16.728 HomeScreen                   User Flow: User leaving home screen
22:50:16.743 TaxiRoleScreen               Initializing DriverScreen wrapper
22:50:17.428 TaxiRoleScreen               User clicked Town button, navigating to DriverMapScreenTown
22:50:17.464 UserPreferencesRepository    Saved last selected destination: town
22:50:17.480 TaxiRoleScreen               Initializing DriverScreen wrapper
22:50:17.493 AnalyticsManager             Logged event: screen_view with params: {screen_name=Driver Town Map Screen, screen_class=driverMapScreenTown}
22:50:17.494 AppNavigation                Navigation: User at Driver Town Map Screen
22:50:17.503 RoleViewModel                Saved destination: town
22:50:17.536 TaxiRoleScreen               Initializing DriverScreen wrapper
22:50:17.578 MapViewModel                 Notification radius changed from preferences: 1.5 km
22:50:17.591 CityBasedOverviewVM          CityBasedOverviewViewModel initialized
22:50:17.611 ConnectivityManager          Initial network status: online
22:50:17.636 ConnectivityManager          Network available
22:50:17.638 ConnectivityManager          Network available
22:50:17.688 HWUI                         Image decoding logging dropped!
22:50:17.779 MapScreenLocation            Starting location tracking for DriverMapTown
22:50:17.784 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_30000_1756673417779
22:50:17.784 LocationService              Location permission check: true
22:50:17.785 LocationService              Location updates started with interval: 30000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:50:17.785 MapScreenLocation            Started location updates with interval 30000 ms
22:50:17.785 NotificationService          User entered map screen: DriverMapTown
22:50:17.785 MapScreenNotification        Notifications disabled - skipping proximity monitoring setup
22:50:17.785 NotificationStateManager     Already stopped, ignoring stop request
22:50:17.785 NotificationService          Skipping monitoring stop - already stopped or stopping
22:50:17.785 MapScreenNotification        Set up notification tracking for DriverMapTown (enabled: false)
22:50:17.919 MapScreen                    Initializing MapScreen with userType=driver, destination=town
22:50:17.919 MapScreen                    Screen name created: DriverMapTown
22:50:17.919 NotificationStateManager     Already stopped, ignoring stop request
22:50:17.919 NotificationService          Skipping monitoring stop - already stopped or stopping
22:50:17.919 MapScreenNotification        Disabled notifications - stopped monitoring
22:50:17.919 MapViewModel                 Initializing MapViewModel with userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=driver, destination=town
22:50:17.920 LocationService              Setting user info: userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=driver, destination=town
22:50:17.920 LocationService              Firebase reference updated: drivers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:50:17.920 MapViewModel                 Loaded search radius: 1.5 km
22:50:17.920 MapViewModel                 Loaded opposite role notification setting: true
22:50:17.920 MapViewModel                 Starting entity monitoring
22:50:17.928 MapViewModel                 Stopping entity monitoring
22:50:17.928 MapViewModel                 Entity monitoring started for driver and passenger with destination town
22:50:17.936 MapScreen                    Setting up back navigation hint animation
22:50:17.937 MapScreen                    Checking location permission
22:50:17.938 MapScreen                    Location permission already granted, initializing map
22:50:17.938 GeocodingService             Making primary geocoding request for: -27.760255, 30.0798333
22:50:17.938 LocationService              Getting last known location
22:50:17.939 LocationService              Location permission check: true
22:50:17.942 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_10000_1756673417940
22:50:17.946 LocationService              Location permission check: true
22:50:17.946 LocationService              Location updates started with interval: 10000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:50:17.947 MapScreenLocation            Started location updates with interval 10000 ms
22:50:17.948 CityBasedOver...asedOverview CityBasedOverview: Auto-detecting city for user location
22:50:17.948 CityBasedOverviewVM          Initializing city detection for location: -27.760255, 30.0798333
22:50:17.951 CityBasedOverviewService     Using cached city info for current user: Newcastle
22:50:17.957 LocationService              Last location retrieved: -27.760255, 30.0798333
22:50:17.959 MapScreen                    Retrieved user location: -27.760255, 30.0798333
22:50:18.019 LocationService              Location update: -27.760255, 30.0798333, accuracy: 5.0m
22:50:18.019 LocationService              Location update skipped - distance too small: 0.0m
22:50:18.020 CityBasedOverviewVM          City detection successful: Newcastle
22:50:18.334 MapViewModel                 Primary entities unchanged - skipping update
22:50:18.334 MapViewModel                 Secondary entities unchanged - skipping update
22:50:18.342 GeocodingService             primary Geocoding API status: OK
22:50:18.343 GeocodingService             === primary API ADDRESS COMPONENTS for -27.760255, 30.0798333 ===
22:50:18.345 GeocodingService             Component: '105' (105) - Types: [street_number]
22:50:18.345 GeocodingService             Component: 'Mp16 Street' (Mp16 St) - Types: [route]
22:50:18.345 GeocodingService             Component: 'Madadeni P' (Madadeni P) - Types: [political, sublocality, sublocality_level_1]
22:50:18.345 GeocodingService             Component: 'Newcastle' (Newcastle) - Types: [locality, political]
22:50:18.345 GeocodingService             Component: 'Amajuba District Municipality' (Amajuba District Municipality) - Types: [administrative_area_level_2, political]
22:50:18.345 GeocodingService             Component: 'KwaZulu-Natal' (KZN) - Types: [administrative_area_level_1, political]
22:50:18.345 GeocodingService             Component: 'South Africa' (ZA) - Types: [country, political]
22:50:18.346 GeocodingService             Component: '2951' (2951) - Types: [postal_code]
22:50:18.346 GeocodingService             === END primary API ADDRESS COMPONENTS ===
22:50:18.346 GeocodingService             Found sublocality_level_1 via primary API: Madadeni P for coordinates: -27.760255, 30.0798333
22:50:18.973 MapViewModel                 Primary entities unchanged - skipping update
22:50:19.239 MapViewModel                 Primary entities unchanged - skipping update
22:50:19.240 LocationService              Firebase: Location update successful
22:50:19.970 MapsInitializer              preferredRenderer: null
22:50:19.970 zzcc                         preferredRenderer: null
22:50:19.972 Google Android Maps SDK      Google Play services package version: 253434038
22:50:19.972 Google Android Maps SDK      Google Play services maps renderer version(maps_core): 252725201
22:50:19.979 m140.cge                     FpsProfiler MAIN created on main
22:50:19.990 m140.dxv                     Map using legacy labeler
22:50:19.993 m140.dwp                     Network fetching: false
22:50:19.993 m140.dwp                     requestDrawingConfig for epoch 746 legend ROADMAP
22:50:19.995 m140.dwp                     Network fetching: true
22:50:20.002 m140.dwp                     Network fetching: true
22:50:20.002 m140.dwp                     Network fetching: true
22:50:20.008 m140.eqw                     Found 46 zoom mappings
22:50:20.010 m140.eqw                     Zoom tables loaded
22:50:20.122 HWUI                         Image decoding logging dropped!
22:50:20.124 HWUI                         Image decoding logging dropped!
22:50:20.133 HWUI                         Image decoding logging dropped!
22:50:20.135 HWUI                         Image decoding logging dropped!
22:50:20.136 HWUI                         Image decoding logging dropped!
22:50:20.138 HWUI                         Image decoding logging dropped!
22:50:20.159 HWUI                         Image decoding logging dropped!
22:50:20.450 m140.eqw                     Found 46 zoom mappings
22:50:20.451 m140.eqw                     Zoom tables loaded
22:50:20.728 m140.dyd                     InternalStyle with id -1 not found in namespace: [GMM-CLIENT-INJECTED-STYLE-NAMESPACE, 1]. Has this style been destroyed?
22:50:20.759 HWUI                         Image decoding logging dropped!
22:50:20.763 HWUI                         Image decoding logging dropped!
22:50:20.914 om.example.taxi              Background concurrent mark compact GC freed 7286KB AllocSpace bytes, 113(9156KB) LOS objects, 49% free, 23MB/47MB, paused 1.366ms,5.390ms total 283.791ms
22:50:20.941 MapScreenRendering           Camera updated to: -27.760255, 30.0798333
22:50:21.580 HWUI                         Image decoding logging dropped!
22:50:21.581 HWUI                         Image decoding logging dropped!
22:50:21.588 HWUI                         Image decoding logging dropped!
22:50:21.592 HWUI                         Image decoding logging dropped!
22:50:21.609 HWUI                         Image decoding logging dropped!
22:50:21.630 HWUI                         Image decoding logging dropped!
22:50:21.674 HWUI                         Image decoding logging dropped!
22:50:21.690 HWUI                         Image decoding logging dropped!
22:50:21.754 HWUI                         Image decoding logging dropped!
22:50:21.810 HWUI                         Image decoding logging dropped!
22:50:21.841 m140.ccu                     Initial labeling completed.
22:50:22.504 om.example.taxi              Background concurrent mark compact GC freed 11MB AllocSpace bytes, 109(12MB) LOS objects, 47% free, 26MB/50MB, paused 9.145ms,20.313ms total 577.937ms
22:50:23.818 LocationService              Location update: -27.760255, 30.0798333, accuracy: 5.0m
22:50:23.819 LocationService              Location update skipped - distance too small: 0.0m
22:50:26.003 MapScreen                    Back navigation hint animation completed
22:50:27.393 MapViewModel                 Updated counts: 0 nearby driver entities and 1 nearby opposite entities within 1.5km
22:50:27.399 MapViewModel                 Updated 1 passenger entities (limited to 50)
22:50:31.059 om.example.taxi              Background concurrent mark compact GC freed 25MB AllocSpace bytes, 17(1088KB) LOS objects, 48% free, 24MB/48MB, paused 1.164ms,8.127ms total 399.862ms
22:50:38.952 om.example.taxi              Suspending all threads took: 6.414ms
22:50:39.079 om.example.taxi              Background concurrent mark compact GC freed 24MB AllocSpace bytes, 0(0B) LOS objects, 48% free, 25MB/49MB, paused 7.841ms,8.075ms total 322.761ms
22:50:47.120 om.example.taxi              Background concurrent mark compact GC freed 24MB AllocSpace bytes, 0(0B) LOS objects, 48% free, 25MB/49MB, paused 1.697ms,25.516ms total 389.687ms
22:50:54.831 om.example.taxi              Suspending all threads took: 7.104ms
22:50:54.943 om.example.taxi              Background concurrent mark compact GC freed 24MB AllocSpace bytes, 0(0B) LOS objects, 48% free, 25MB/49MB, paused 15.240ms,10.389ms total 351.192ms
22:51:01.011 MapViewModel                 Updated counts: 0 nearby driver entities and 0 nearby opposite entities within 1.5km
22:51:01.011 MapViewModel                 Updated 0 passenger entities (limited to 50)
22:51:02.804 om.example.taxi              Background concurrent mark compact GC freed 24MB AllocSpace bytes, 0(0B) LOS objects, 48% free, 24MB/48MB, paused 3.629ms,5.466ms total 245.922ms
22:51:07.953 m140.fgo                     Destroying egl surface
22:51:08.018 AnalyticsManager             Logged event: screen_view with params: {screen_name=Home Screen, screen_class=home}
22:51:08.018 AppNavigation                Navigation: User at Home Screen
22:51:08.159 HomeViewModel                User logged in status: true
22:51:08.164 UserPreferencesRepository    Retrieved last selected role: driver
22:51:08.185 HWUI                         Image decoding logging dropped!
22:51:08.197 HWUI                         Image decoding logging dropped!
22:51:08.258 HomeScreen                   User Flow: User viewing home screen with role selection
22:51:08.405 HomeScreen                   UI: Initializing Home Screen
22:51:08.461 HomeViewModel                Last selected role: driver
22:51:08.842 Google Android Maps SDK      For capability in capabilities, log:
                                          "AdvancedMarkers: false: Capabilities unavailable without a Map ID."Data-driven styling: false
22:51:08.843 m140.fgo                     Destroying egl context
22:51:08.852 m140.fix                     Shutting down renderer while it's not idle - phase is INVALID
22:51:08.854 m140.beo                     Trimming OTHER: NativeTessellators's current size 1 to 0.00000, or 0
22:51:08.855 m140.beo                     Trimming LINE_LABELS's current size 51 to 0.00000, or 0
22:51:08.856 m140.beo                     Trimming OTHER: VertexBuilders's current size 2 to 0.00000, or 0
22:51:08.856 m140.beo                     Trimming OTHER: LoggingOp's current size 846 to 0.00000, or 0
22:51:08.858 m140.beo                     Trimming POINTS_LABELS's current size 35 to 0.00000, or 0
22:51:08.859 m140.beo                     Trimming OTHER: LabelSourceOp's current size 8 to 0.00000, or 0
22:51:08.861 NotificationService          User exited map screen: DriverMapTown
22:51:08.861 NotificationStateManager     Already stopped, ignoring stop request
22:51:08.861 NotificationService          Skipping monitoring stop - already stopped or stopping
22:51:08.861 MapScreenNotification        Cleaned up notification tracking for DriverMapTown
22:51:08.862 MapScreenLocation            Stopping location tracking for DriverMapTown
22:51:08.862 LocationService              Location updates stopped
22:51:08.862 MapScreenLocation            Stopped location updates
22:51:08.862 MapViewModel                 Cleaning up MapViewModel
22:51:08.863 MapViewModel                 Removed primary entity listener
22:51:08.863 MapViewModel                 Removed secondary entity listener
22:51:08.863 LocationService              Location updates stopped
22:51:08.944 om.example.taxi              Explicit concurrent mark compact GC freed 20MB AllocSpace bytes, 89(2124KB) LOS objects, 50% free, 19MB/39MB, paused 412us,3.386ms total 80.095ms
22:51:08.944 MemoryOptimizationManager    Performed immediate memory cleanup
22:51:08.944 MapViewModel                 MapViewModel cleanup completed. Memory stats: Memory: 20/192MB, String cache: 0, LatLng pool: 10, StringBuilder pool: 10, GC count: 5
22:51:09.127 FirebaseCleanupUtil          Successfully removed user data for 0bcn9Z5endM7OfZqIryUswAGJM93 (driver/town)
22:51:10.212 HomeScreen                   User Action: Selected Passenger role
22:51:10.213 UserPreferencesRepository    Saved last selected role: passenger
22:51:10.235 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Role Screen, screen_class=passenger}
22:51:10.236 AppNavigation                Navigation: User at Passenger Role Screen
22:51:10.246 HomeViewModel                Saved selected role: passenger
22:51:10.300 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:10.302 UserPreferencesRepository    Retrieved last selected destination: town
22:51:10.302 RoleViewModel                Loaded last destination: town
22:51:10.318 HWUI                         Image decoding logging dropped!
22:51:10.324 HWUI                         Image decoding logging dropped!
22:51:10.541 TaxiRoleScreen               Initializing RoleScreen with role=passenger
22:51:10.543 TaxiRoleScreen               Fetching current location
22:51:10.544 TaxiRoleScreen               Attempting to get current location with proper permissions
22:51:10.544 UserPreferencesRepository    Saved last selected role: passenger
22:51:10.574 RoleViewModel                User role set to: passenger
22:51:10.575 TaxiRoleScreen               Location retrieved: (-27.760255, 30.0798333), accuracy: 5.0m
22:51:10.575 RoleViewModel                Updated current location to: (-27.760255, 30.0798333)
22:51:10.575 TaxiRoleScreen               Location fetched successfully: -27.760255, 30.0798333
22:51:10.991 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:11.011 HomeScreen                   User Flow: User leaving home screen
22:51:11.040 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:11.402 TaxiRoleScreen               User clicked Town button, navigating to PassengerMapScreenTown
22:51:11.426 UserPreferencesRepository    Saved last selected destination: town
22:51:11.447 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:11.467 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Town Map Screen, screen_class=passengerMapScreenTown}
22:51:11.468 AppNavigation                Navigation: User at Passenger Town Map Screen
22:51:11.479 RoleViewModel                Saved destination: town
22:51:11.494 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:11.539 MapViewModel                 Notification radius changed from preferences: 1.5 km
22:51:11.543 CityBasedOverviewVM          CityBasedOverviewViewModel initialized
22:51:11.545 ConnectivityManager          Initial network status: online
22:51:11.570 ConnectivityManager          Network available
22:51:11.571 ConnectivityManager          Network available
22:51:11.592 HWUI                         Image decoding logging dropped!
22:51:11.672 MapScreenLocation            Starting location tracking for PassengerMapTown
22:51:11.682 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_30000_1756673471675
22:51:11.683 LocationService              Location permission check: true
22:51:11.683 LocationService              Location updates started with interval: 30000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:51:11.683 MapScreenLocation            Started location updates with interval 30000 ms
22:51:11.684 NotificationService          User entered map screen: PassengerMapTown
22:51:11.684 MapScreenNotification        Notifications disabled - skipping proximity monitoring setup
22:51:11.684 NotificationStateManager     Already stopped, ignoring stop request
22:51:11.684 NotificationService          Skipping monitoring stop - already stopped or stopping
22:51:11.684 MapScreenNotification        Set up notification tracking for PassengerMapTown (enabled: false)
22:51:11.841 MapScreen                    Initializing MapScreen with userType=passenger, destination=town
22:51:11.845 MapScreen                    Screen name created: PassengerMapTown
22:51:11.845 NotificationStateManager     Already stopped, ignoring stop request
22:51:11.845 NotificationService          Skipping monitoring stop - already stopped or stopping
22:51:11.845 MapScreenNotification        Disabled notifications - stopped monitoring
22:51:11.845 MapViewModel                 Initializing MapViewModel with userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=town
22:51:11.846 LocationService              Setting user info: userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=town
22:51:11.846 LocationService              Firebase reference updated: passengers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:51:11.847 MapViewModel                 Loaded search radius: 1.5 km
22:51:11.847 MapViewModel                 Loaded opposite role notification setting: true
22:51:11.847 MapViewModel                 Starting entity monitoring
22:51:11.853 MapViewModel                 Stopping entity monitoring
22:51:11.854 MapViewModel                 Entity monitoring started for passenger and driver with destination town
22:51:11.855 MapScreen                    Setting up back navigation hint animation
22:51:11.855 GeocodingService             Making primary geocoding request for: -27.760255, 30.0798333
22:51:11.855 MapScreen                    Checking location permission
22:51:11.856 MapScreen                    Location permission already granted, initializing map
22:51:11.856 LocationService              Getting last known location
22:51:11.856 LocationService              Location permission check: true
22:51:11.857 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_10000_1756673471857
22:51:11.857 LocationService              Location permission check: true
22:51:11.857 LocationService              Location updates started with interval: 10000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:51:11.858 MapScreenLocation            Started location updates with interval 10000 ms
22:51:11.860 CityBasedOver...asedOverview CityBasedOverview: Auto-detecting city for user location
22:51:11.860 CityBasedOverviewVM          Initializing city detection for location: -27.760255, 30.0798333
22:51:11.863 CityBasedOverviewService     Using cached city info for current user: Newcastle
22:51:11.875 LocationService              Last location retrieved: -27.760255, 30.0798333
22:51:11.876 MapScreen                    Retrieved user location: -27.760255, 30.0798333
22:51:11.928 LocationService              Location update: -27.760255, 30.0798333, accuracy: 5.0m
22:51:11.930 LocationService              Location update skipped - distance too small: 0.0m
22:51:11.932 CityBasedOverviewVM          City detection successful: Newcastle
22:51:12.166 MapViewModel                 Primary entities unchanged - skipping update
22:51:12.166 MapViewModel                 Secondary entities unchanged - skipping update
22:51:12.346 GeocodingService             primary Geocoding API status: OK
22:51:12.347 GeocodingService             === primary API ADDRESS COMPONENTS for -27.760255, 30.0798333 ===
22:51:12.348 GeocodingService             Component: '105' (105) - Types: [street_number]
22:51:12.348 GeocodingService             Component: 'Mp16 Street' (Mp16 St) - Types: [route]
22:51:12.348 GeocodingService             Component: 'Madadeni P' (Madadeni P) - Types: [political, sublocality, sublocality_level_1]
22:51:12.348 GeocodingService             Component: 'Newcastle' (Newcastle) - Types: [locality, political]
22:51:12.348 GeocodingService             Component: 'Amajuba District Municipality' (Amajuba District Municipality) - Types: [administrative_area_level_2, political]
22:51:12.349 GeocodingService             Component: 'KwaZulu-Natal' (KZN) - Types: [administrative_area_level_1, political]
22:51:12.349 GeocodingService             Component: 'South Africa' (ZA) - Types: [country, political]
22:51:12.349 GeocodingService             Component: '2951' (2951) - Types: [postal_code]
22:51:12.349 GeocodingService             === END primary API ADDRESS COMPONENTS ===
22:51:12.350 GeocodingService             Found sublocality_level_1 via primary API: Madadeni P for coordinates: -27.760255, 30.0798333
22:51:12.903 MapViewModel                 Primary entities unchanged - skipping update
22:51:13.179 MapViewModel                 Primary entities unchanged - skipping update
22:51:13.181 LocationService              Firebase: Location update successful
22:51:13.906 MapsInitializer              preferredRenderer: null
22:51:13.906 zzcc                         preferredRenderer: null
22:51:13.907 Google Android Maps SDK      Google Play services package version: 253434038
22:51:13.908 Google Android Maps SDK      Google Play services maps renderer version(maps_core): 252725201
22:51:13.917 m140.cge                     FpsProfiler MAIN created on main
22:51:13.929 m140.dxv                     Map using legacy labeler
22:51:13.933 m140.dwp                     Network fetching: false
22:51:13.934 m140.dwp                     requestDrawingConfig for epoch 746 legend ROADMAP
22:51:13.935 m140.dwp                     Network fetching: true
22:51:13.938 m140.dwp                     Network fetching: true
22:51:13.941 m140.dwp                     Network fetching: true
22:51:13.946 m140.eqw                     Found 46 zoom mappings
22:51:13.947 m140.eqw                     Zoom tables loaded
22:51:14.021 LocationService              Location update: -27.760255, 30.0798333, accuracy: 5.0m
22:51:14.022 LocationService              Location update skipped - distance too small: 0.0m
22:51:14.070 HWUI                         Image decoding logging dropped!
22:51:14.072 HWUI                         Image decoding logging dropped!
22:51:14.074 HWUI                         Image decoding logging dropped!
22:51:14.076 HWUI                         Image decoding logging dropped!
22:51:14.079 HWUI                         Image decoding logging dropped!
22:51:14.081 HWUI                         Image decoding logging dropped!
22:51:14.122 HWUI                         Image decoding logging dropped!
22:51:14.553 m140.dyd                     InternalStyle with id -1 not found in namespace: [GMM-CLIENT-INJECTED-STYLE-NAMESPACE, 1]. Has this style been destroyed?
22:51:14.582 HWUI                         Image decoding logging dropped!
22:51:14.584 HWUI                         Image decoding logging dropped!
22:51:14.666 m140.eqw                     Found 46 zoom mappings
22:51:14.667 m140.eqw                     Zoom tables loaded
22:51:14.767 om.example.taxi              Background concurrent mark compact GC freed 8187KB AllocSpace bytes, 138(11MB) LOS objects, 47% free, 26MB/50MB, paused 1.696ms,14.814ms total 213.736ms
22:51:14.878 MapScreenRendering           Camera updated to: -27.760255, 30.0798333
22:51:15.195 HWUI                         Image decoding logging dropped!
22:51:15.197 HWUI                         Image decoding logging dropped!
22:51:15.199 HWUI                         Image decoding logging dropped!
22:51:15.205 HWUI                         Image decoding logging dropped!
22:51:15.234 HWUI                         Image decoding logging dropped!
22:51:15.334 HWUI                         Image decoding logging dropped!
22:51:15.353 HWUI                         Image decoding logging dropped!
22:51:15.362 HWUI                         Image decoding logging dropped!
22:51:15.367 HWUI                         Image decoding logging dropped!
22:51:15.420 HWUI                         Image decoding logging dropped!
22:51:15.483 m140.ccu                     Initial labeling completed.
22:51:15.962 om.example.taxi              Suspending all threads took: 5.955ms
22:51:16.067 om.example.taxi              Background concurrent mark compact GC freed 12MB AllocSpace bytes, 117(13MB) LOS objects, 49% free, 24MB/48MB, paused 11.039ms,6.317ms total 264.347ms
22:51:16.996 MapViewModel                 Updated counts: 0 nearby passenger entities and 1 nearby opposite entities within 1.5km
22:51:16.997 MapViewModel                 Updated 1 driver entities (limited to 50)
22:51:19.914 MapScreen                    Back navigation hint animation completed
22:51:21.983 MapViewModel                 Secondary entity fetch throttled
22:51:24.243 MapViewModel                 Updated 1 driver entities (limited to 50)
22:51:24.248 MapViewModel                 Updated 1 driver entities (limited to 50)
22:51:24.341 NotificationService          Notified about driver QW4qABp4m0URf6YGBlEPet7gYOH2 at distance 1.0 km
22:51:24.359 om.example.taxi              Background concurrent mark compact GC freed 25MB AllocSpace bytes, 0(0B) LOS objects, 49% free, 24MB/48MB, paused 5.376ms,4.923ms total 402.777ms
22:51:25.193 m140.fgo                     Destroying egl surface
22:51:25.280 AnalyticsManager             Logged event: screen_view with params: {screen_name=Home Screen, screen_class=home}
22:51:25.280 AppNavigation                Navigation: User at Home Screen
22:51:25.378 HomeViewModel                User logged in status: true
22:51:25.404 UserPreferencesRepository    Retrieved last selected role: passenger
22:51:25.429 HWUI                         Image decoding logging dropped!
22:51:25.432 HWUI                         Image decoding logging dropped!
22:51:25.539 HomeScreen                   User Flow: User viewing home screen with role selection
22:51:25.725 HomeScreen                   UI: Initializing Home Screen
22:51:25.815 HomeViewModel                Last selected role: passenger
22:51:26.115 Google Android Maps SDK      For capability in capabilities, log:
                                          "AdvancedMarkers: false: Capabilities unavailable without a Map ID."Data-driven styling: false
22:51:26.117 m140.fgo                     Destroying egl context
22:51:26.124 m140.beo                     Trimming OTHER: SingleLabelPickEntityPool's current size 6 to 0.00000, or 0
22:51:26.135 m140.fix                     Shutting down renderer while it's not idle - phase is INVALID
22:51:26.139 m140.beo                     Trimming OTHER: NativeTessellators's current size 2 to 0.00000, or 0
22:51:26.139 m140.beo                     Trimming POINTS_LABELS's current size 47 to 0.00000, or 0
22:51:26.141 m140.beo                     Trimming OTHER: LabelSourceOp's current size 8 to 0.00000, or 0
22:51:26.142 m140.beo                     Trimming OTHER: LoggingOp's current size 564 to 0.00000, or 0
22:51:26.145 m140.beo                     Trimming OTHER: VertexBuilders's current size 2 to 0.00000, or 0
22:51:26.147 m140.beo                     Trimming LINE_LABELS's current size 50 to 0.00000, or 0
22:51:26.150 NotificationService          User exited map screen: PassengerMapTown
22:51:26.150 NotificationStateManager     Already stopped, ignoring stop request
22:51:26.150 NotificationService          Skipping monitoring stop - already stopped or stopping
22:51:26.150 MapScreenNotification        Cleaned up notification tracking for PassengerMapTown
22:51:26.150 MapScreenLocation            Stopping location tracking for PassengerMapTown
22:51:26.150 LocationService              Location updates stopped
22:51:26.150 MapScreenLocation            Stopped location updates
22:51:26.150 MapViewModel                 Cleaning up MapViewModel
22:51:26.151 MapViewModel                 Removed primary entity listener
22:51:26.151 MapViewModel                 Removed secondary entity listener
22:51:26.152 LocationService              Location updates stopped
22:51:26.278 om.example.taxi              Explicit concurrent mark compact GC freed 6692KB AllocSpace bytes, 97(2284KB) LOS objects, 49% free, 19MB/39MB, paused 427us,3.932ms total 126.258ms
22:51:26.278 MemoryOptimizationManager    Performed immediate memory cleanup
22:51:26.278 MapViewModel                 MapViewModel cleanup completed. Memory stats: Memory: 19/192MB, String cache: 0, LatLng pool: 10, StringBuilder pool: 10, GC count: 6
22:51:26.414 FirebaseCleanupUtil          Successfully removed user data for 0bcn9Z5endM7OfZqIryUswAGJM93 (passenger/town)
22:51:27.360 HomeScreen                   User Action: Selected Passenger role
22:51:27.364 UserPreferencesRepository    Saved last selected role: passenger
22:51:27.423 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Role Screen, screen_class=passenger}
22:51:27.424 AppNavigation                Navigation: User at Passenger Role Screen
22:51:27.429 HomeViewModel                Saved selected role: passenger
22:51:27.464 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:27.492 HWUI                         Image decoding logging dropped!
22:51:27.588 TaxiRoleScreen               Initializing RoleScreen with role=passenger
22:51:27.592 TaxiRoleScreen               Fetching current location
22:51:27.593 TaxiRoleScreen               Attempting to get current location with proper permissions
22:51:27.593 UserPreferencesRepository    Saved last selected role: passenger
22:51:27.628 RoleViewModel                Loaded last destination: town
22:51:27.628 RoleViewModel                User role set to: passenger
22:51:27.628 TaxiRoleScreen               Location retrieved: (-27.760255, 30.0798333), accuracy: 5.0m
22:51:27.628 RoleViewModel                Updated current location to: (-27.760255, 30.0798333)
22:51:27.628 TaxiRoleScreen               Location fetched successfully: -27.760255, 30.0798333
22:51:27.634 HWUI                         Image decoding logging dropped!
22:51:28.180 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:28.198 HomeScreen                   User Flow: User leaving home screen
22:51:28.221 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:28.654 TaxiRoleScreen               User clicked Local button, navigating to PassengerMapScreenLocal
22:51:28.679 UserPreferencesRepository    Saved last selected destination: local
22:51:28.687 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:28.691 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Local Map Screen, screen_class=passengerMapScreenLocal}
22:51:28.691 AppNavigation                Navigation: User at Passenger Local Map Screen
22:51:28.694 RoleViewModel                Saved destination: local
22:51:28.721 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:51:28.743 MapViewModel                 Notification radius changed from preferences: 1.5 km
22:51:28.758 CityBasedOverviewVM          CityBasedOverviewViewModel initialized
22:51:28.761 ConnectivityManager          Initial network status: online
22:51:28.776 ConnectivityManager          Network available
22:51:28.784 ConnectivityManager          Network available
22:51:28.810 HWUI                         Image decoding logging dropped!
22:51:28.845 MapScreenLocation            Starting location tracking for PassengerMapLocal
22:51:28.845 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_30000_1756673488845
22:51:28.845 LocationService              Location permission check: true
22:51:28.846 LocationService              Location updates started with interval: 30000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:51:28.847 MapScreenLocation            Started location updates with interval 30000 ms
22:51:28.847 NotificationService          User entered map screen: PassengerMapLocal
22:51:28.848 MapScreenNotification        Notifications disabled - skipping proximity monitoring setup
22:51:28.848 NotificationStateManager     Already stopped, ignoring stop request
22:51:28.848 NotificationService          Skipping monitoring stop - already stopped or stopping
22:51:28.848 MapScreenNotification        Set up notification tracking for PassengerMapLocal (enabled: false)
22:51:28.972 MapScreen                    Initializing MapScreen with userType=passenger, destination=local
22:51:28.972 MapScreen                    Screen name created: PassengerMapLocal
22:51:28.972 NotificationStateManager     Already stopped, ignoring stop request
